year,strip_group,location,strip,event_id,sensor_col,depth_index,depth_inches,irrigation_start,irrigation_end,bottom_response_delay_hr,time_to_peak_hours,time_to_plateau_hours,event_duration_hours,gallons_strip,flag_pre_start_response,flag_unexplained_pre_start_response,likely_precip_driven_pre_start_response,possible_battery_or_logger_issue,vwc_missing_fraction_pre_start_window,battery_col,battery_pre_start_min_v,battery_event_min_v,total_precip_in_pre_start_window,trustworthy_event,trustworthy_reason,trustworthy_min_bottom_response_delay_hr
2023,S1_S2,west,S1,2023-05-23_S1_S2_176caf9a,VWC_3_raw_S1_B,3,18,2023-05-23 15:25:00,2023-05-23 19:19:00,23.8333,23.8333,25.0833,3.9,72500.0,False,False,False,False,0.0,BattV_Min_S1_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S1,2023-06-01_S1_S2_28dbbfca,VWC_1_raw_S1_B,1,6,2023-06-01 12:16:00,2023-06-01 18:45:00,7.2333,7.2333,17.2333,6.4833,33650.0,False,False,False,False,0.0,BattV_Min_S1_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S1,2023-06-01_S1_S2_28dbbfca,VWC_2_raw_S1_B,2,12,2023-06-01 12:16:00,2023-06-01 18:45:00,7.9833,7.9833,,6.4833,33650.0,False,False,False,False,0.0,BattV_Min_S1_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S1,2023-06-01_S1_S2_28dbbfca,VWC_3_raw_S1_B,3,18,2023-06-01 12:16:00,2023-06-01 18:45:00,12.2333,12.2333,,6.4833,33650.0,False,False,False,False,0.0,BattV_Min_S1_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S1,2023-06-26_S1_S2_69e5d9b6,VWC_1_raw_S1_B,1,6,2023-06-26 09:31:00,2023-06-26 16:02:00,9.2333,9.2333,9.4833,6.5167,44700.0,False,False,False,False,0.0,BattV_Min_S1_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S1,2023-06-26_S1_S2_69e5d9b6,VWC_2_raw_S1_B,2,12,2023-06-26 09:31:00,2023-06-26 16:02:00,13.9833,13.9833,14.9833,6.5167,44700.0,False,False,False,False,0.0,BattV_Min_S1_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S1,2023-07-17_S1_S2_ae0a89b4,VWC_2_raw_S1_B,2,12,2023-07-17 08:04:00,2023-07-17 16:04:00,23.9333,23.9333,27.9333,8.0,60450.0,False,False,False,False,0.0,BattV_Min_S1_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S1,2023-07-17_S1_S2_ae0a89b4,VWC_3_raw_S1_B,3,18,2023-07-17 08:04:00,2023-07-17 16:04:00,23.9333,23.9333,27.9333,8.0,60450.0,False,False,False,False,0.0,BattV_Min_S1_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S1,2023-08-05_S1_S2_efaa9d14,VWC_1_raw_S1_B,1,6,2023-08-05 08:48:00,2023-08-05 14:56:00,11.95,11.95,,6.1333,49250.0,False,False,False,False,0.0,BattV_Min_S1_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S1,2023-08-05_S1_S2_efaa9d14,VWC_2_raw_S1_B,2,12,2023-08-05 08:48:00,2023-08-05 14:56:00,22.95,22.95,24.45,6.1333,49250.0,False,False,False,False,0.0,BattV_Min_S1_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S1,2023-08-05_S1_S2_efaa9d14,VWC_3_raw_S1_B,3,18,2023-08-05 08:48:00,2023-08-05 14:56:00,14.95,14.95,18.95,6.1333,49250.0,False,False,False,False,0.0,BattV_Min_S1_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S1,2023-08-24_S1_S2_6cc99259,VWC_1_raw_S1_B,1,6,2023-08-24 13:47:00,2023-08-24 18:16:00,3.4667,3.4667,16.7167,4.4833,30125.0,False,False,False,False,0.0,BattV_Min_S1_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S1,2023-08-24_S1_S2_6cc99259,VWC_2_raw_S1_B,2,12,2023-08-24 13:47:00,2023-08-24 18:16:00,7.4667,7.4667,,4.4833,30125.0,False,False,False,False,0.0,BattV_Min_S1_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S1,2023-08-24_S1_S2_6cc99259,VWC_3_raw_S1_B,3,18,2023-08-24 13:47:00,2023-08-24 18:16:00,4.4667,4.4667,,4.4833,30125.0,False,False,False,False,0.0,BattV_Min_S1_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S1,2023-09-21_S1_S2_6dbb0789,VWC_1_raw_S1_B,1,6,2023-09-21 09:07:00,2023-09-21 16:09:00,4.6333,4.6333,,7.0333,37650.0,False,False,False,False,0.0,BattV_Min_S1_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S1,2023-09-21_S1_S2_6dbb0789,VWC_2_raw_S1_B,2,12,2023-09-21 09:07:00,2023-09-21 16:09:00,16.1333,16.1333,16.3833,7.0333,37650.0,False,False,False,False,0.0,BattV_Min_S1_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S1,2023-09-21_S1_S2_6dbb0789,VWC_3_raw_S1_B,3,18,2023-09-21 09:07:00,2023-09-21 16:09:00,23.8833,23.8833,26.1333,7.0333,37650.0,False,False,False,False,0.0,BattV_Min_S1_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S2,2023-05-23_S1_S2_176caf9a,VWC_3_raw_S2_B,3,18,2023-05-23 15:25:00,2023-05-23 19:19:00,5.5833,5.5833,9.5833,3.9,72500.0,False,False,False,False,0.1667,BattV_Min_S2_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S2,2023-06-01_S1_S2_28dbbfca,VWC_1_raw_S2_B,1,6,2023-06-01 12:16:00,2023-06-01 18:45:00,7.7333,7.7333,13.9833,6.4833,33650.0,False,False,False,False,0.0,BattV_Min_S2_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S2,2023-06-01_S1_S2_28dbbfca,VWC_2_raw_S2_B,2,12,2023-06-01 12:16:00,2023-06-01 18:45:00,7.9833,7.9833,12.7333,6.4833,33650.0,False,False,False,False,0.0,BattV_Min_S2_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S2,2023-06-01_S1_S2_28dbbfca,VWC_3_raw_S2_B,3,18,2023-06-01 12:16:00,2023-06-01 18:45:00,7.7333,7.7333,11.7333,6.4833,33650.0,False,False,False,False,0.0,BattV_Min_S2_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S2,2023-06-26_S1_S2_69e5d9b6,VWC_1_raw_S2_B,1,6,2023-06-26 09:31:00,2023-06-26 16:02:00,7.9833,7.9833,22.2333,6.5167,44700.0,False,False,False,False,0.0,BattV_Min_S2_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S2,2023-06-26_S1_S2_69e5d9b6,VWC_2_raw_S2_B,2,12,2023-06-26 09:31:00,2023-06-26 16:02:00,7.4833,7.4833,17.2333,6.5167,44700.0,False,False,False,False,0.0,BattV_Min_S2_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S2,2023-06-26_S1_S2_69e5d9b6,VWC_3_raw_S2_B,3,18,2023-06-26 09:31:00,2023-06-26 16:02:00,7.9833,7.9833,11.9833,6.5167,44700.0,False,False,False,False,0.0,BattV_Min_S2_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S2,2023-07-17_S1_S2_ae0a89b4,VWC_1_raw_S2_B,1,6,2023-07-17 08:04:00,2023-07-17 16:04:00,8.4333,8.4333,12.4333,8.0,60450.0,False,False,False,False,0.0,BattV_Min_S2_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S2,2023-07-17_S1_S2_ae0a89b4,VWC_2_raw_S2_B,2,12,2023-07-17 08:04:00,2023-07-17 16:04:00,8.4333,8.4333,8.6833,8.0,60450.0,False,False,False,False,0.0,BattV_Min_S2_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S2,2023-07-17_S1_S2_ae0a89b4,VWC_3_raw_S2_B,3,18,2023-07-17 08:04:00,2023-07-17 16:04:00,9.4333,9.4333,13.4333,8.0,60450.0,False,False,False,False,0.0,BattV_Min_S2_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S2,2023-08-05_S1_S2_efaa9d14,VWC_1_raw_S2_B,1,6,2023-08-05 08:48:00,2023-08-05 14:56:00,7.45,7.45,20.95,6.1333,49250.0,False,False,False,False,0.0,BattV_Min_S2_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S2,2023-08-05_S1_S2_efaa9d14,VWC_2_raw_S2_B,2,12,2023-08-05 08:48:00,2023-08-05 14:56:00,7.7,7.7,17.45,6.1333,49250.0,False,False,False,False,0.0,BattV_Min_S2_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S2,2023-08-05_S1_S2_efaa9d14,VWC_3_raw_S2_B,3,18,2023-08-05 08:48:00,2023-08-05 14:56:00,7.7,7.7,11.7,6.1333,49250.0,False,False,False,False,0.0,BattV_Min_S2_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S2,2023-08-24_S1_S2_6cc99259,VWC_1_raw_S2_B,1,6,2023-08-24 13:47:00,2023-08-24 18:16:00,5.7167,5.7167,17.2167,4.4833,30125.0,False,False,False,False,0.0,BattV_Min_S2_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S2,2023-08-24_S1_S2_6cc99259,VWC_2_raw_S2_B,2,12,2023-08-24 13:47:00,2023-08-24 18:16:00,5.9667,5.9667,15.9667,4.4833,30125.0,False,False,False,False,0.0,BattV_Min_S2_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S2,2023-08-24_S1_S2_6cc99259,VWC_3_raw_S2_B,3,18,2023-08-24 13:47:00,2023-08-24 18:16:00,5.9667,5.9667,9.9667,4.4833,30125.0,False,False,False,False,0.0,BattV_Min_S2_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S2,2023-09-21_S1_S2_6dbb0789,VWC_1_raw_S2_B,1,6,2023-09-21 09:07:00,2023-09-21 16:09:00,8.3833,8.3833,22.1333,7.0333,37650.0,False,False,False,False,0.0,BattV_Min_S2_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S2,2023-09-21_S1_S2_6dbb0789,VWC_2_raw_S2_B,2,12,2023-09-21 09:07:00,2023-09-21 16:09:00,8.3833,8.3833,20.8833,7.0333,37650.0,False,False,False,False,0.0,BattV_Min_S2_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S2,2023-09-21_S1_S2_6dbb0789,VWC_3_raw_S2_B,3,18,2023-09-21 09:07:00,2023-09-21 16:09:00,8.3833,8.3833,12.3833,7.0333,37650.0,False,False,False,False,0.0,BattV_Min_S2_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-05-24_S3_S4_31cada45,VWC_1_raw_S3_B,1,6,2023-05-24 09:25:00,2023-05-24 13:19:00,15.3333,15.3333,15.5833,3.9,73300.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-05-24_S3_S4_31cada45,VWC_2_raw_S3_B,2,12,2023-05-24 09:25:00,2023-05-24 13:19:00,23.8333,23.8333,24.0833,3.9,73300.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-05-24_S3_S4_31cada45,VWC_3_raw_S3_B,3,18,2023-05-24 09:25:00,2023-05-24 13:19:00,8.8333,8.8333,9.0833,3.9,73300.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-06-02_S3_S4_e824e1bc,VWC_1_raw_S3_B,1,6,2023-06-02 15:43:00,2023-06-02 22:12:00,5.0333,5.0333,11.2833,6.4833,33750.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-06-02_S3_S4_e824e1bc,VWC_2_raw_S3_B,2,12,2023-06-02 15:43:00,2023-06-02 22:12:00,7.0333,7.0333,9.5333,6.4833,33750.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-06-02_S3_S4_e824e1bc,VWC_3_raw_S3_B,3,18,2023-06-02 15:43:00,2023-06-02 22:12:00,5.2833,5.2833,18.7833,6.4833,33750.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-06-14_S3_S4_71ac748b,VWC_1_raw_S3_B,1,6,2023-06-14 08:25:00,2023-06-14 17:29:00,8.5833,8.5833,8.8333,9.0667,64100.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-06-14_S3_S4_71ac748b,VWC_2_raw_S3_B,2,12,2023-06-14 08:25:00,2023-06-14 17:29:00,9.5833,9.5833,15.3333,9.0667,64100.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-06-14_S3_S4_71ac748b,VWC_3_raw_S3_B,3,18,2023-06-14 08:25:00,2023-06-14 17:29:00,9.5833,9.5833,13.5833,9.0667,64100.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-06-27_S3_S4_87f629e2,VWC_1_raw_S3_B,1,6,2023-06-27 07:53:00,2023-06-27 16:14:00,8.6167,8.6167,19.8667,8.35,67850.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-06-27_S3_S4_87f629e2,VWC_2_raw_S3_B,2,12,2023-06-27 07:53:00,2023-06-27 16:14:00,8.8667,8.8667,14.1167,8.35,67850.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-06-27_S3_S4_87f629e2,VWC_3_raw_S3_B,3,18,2023-06-27 07:53:00,2023-06-27 16:14:00,8.8667,8.8667,12.8667,8.35,67850.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-07-07_S3_S4_bf19b251,VWC_1_raw_S3_B,1,6,2023-07-07 07:46:00,2023-07-07 15:46:00,8.4833,8.4833,21.4833,8.0,64250.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-07-07_S3_S4_bf19b251,VWC_2_raw_S3_B,2,12,2023-07-07 07:46:00,2023-07-07 15:46:00,8.4833,8.4833,13.7333,8.0,64250.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-07-07_S3_S4_bf19b251,VWC_3_raw_S3_B,3,18,2023-07-07 07:46:00,2023-07-07 15:46:00,3.7333,3.7333,6.4833,8.0,64250.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-07-17_S3_S4_a04fe807,VWC_1_raw_S3_B,1,6,2023-07-17 19:19:00,2023-07-18 05:53:00,11.1833,11.1833,15.1833,10.5667,80450.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-07-17_S3_S4_a04fe807,VWC_2_raw_S3_B,2,12,2023-07-17 19:19:00,2023-07-18 05:53:00,10.9333,10.9333,24.9333,10.5667,80450.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-07-17_S3_S4_a04fe807,VWC_3_raw_S3_B,3,18,2023-07-17 19:19:00,2023-07-18 05:53:00,11.1833,11.1833,15.1833,10.5667,80450.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-07-27_S3_S4_89a0fecc,VWC_1_raw_S3_B,1,6,2023-07-27 10:00:00,2023-07-27 17:29:00,8.5,8.5,20.25,7.4833,25200.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-07-27_S3_S4_89a0fecc,VWC_2_raw_S3_B,2,12,2023-07-27 10:00:00,2023-07-27 17:29:00,8.25,8.25,13.75,7.4833,25200.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-07-27_S3_S4_89a0fecc,VWC_3_raw_S3_B,3,18,2023-07-27 10:00:00,2023-07-27 17:29:00,8.25,8.25,12.25,7.4833,25200.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-08-05_S3_S4_0f92146d,VWC_1_raw_S3_B,1,6,2023-08-05 08:51:00,2023-08-05 11:03:00,2.65,2.65,12.15,2.2,18300.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-08-05_S3_S4_0f92146d,VWC_2_raw_S3_B,2,12,2023-08-05 08:51:00,2023-08-05 11:03:00,2.65,2.65,9.9,2.2,18300.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-08-05_S3_S4_0f92146d,VWC_3_raw_S3_B,3,18,2023-08-05 08:51:00,2023-08-05 11:03:00,2.65,2.65,6.65,2.2,18300.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-08-10_S3_S4_7fce3d7b,VWC_1_raw_S3_B,1,6,2023-08-10 13:57:00,2023-08-10 19:37:00,6.3,6.3,15.3,5.6667,52850.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-08-10_S3_S4_7fce3d7b,VWC_2_raw_S3_B,2,12,2023-08-10 13:57:00,2023-08-10 19:37:00,6.3,6.3,14.05,5.6667,52850.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-08-10_S3_S4_7fce3d7b,VWC_3_raw_S3_B,3,18,2023-08-10 13:57:00,2023-08-10 19:37:00,6.05,6.05,10.05,5.6667,52850.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-08-24_S3_S4_a4b6ae2a,VWC_1_raw_S3_B,1,6,2023-08-24 13:47:00,2023-08-24 18:16:00,4.9667,4.9667,14.9667,4.4833,30125.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-08-24_S3_S4_a4b6ae2a,VWC_2_raw_S3_B,2,12,2023-08-24 13:47:00,2023-08-24 18:16:00,5.2167,5.2167,11.9667,4.4833,30125.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-08-24_S3_S4_a4b6ae2a,VWC_3_raw_S3_B,3,18,2023-08-24 13:47:00,2023-08-24 18:16:00,4.9667,4.9667,8.9667,4.4833,30125.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-09-07_S3_S4_ea877a99,VWC_1_raw_S3_B,1,6,2023-09-07 07:38:00,2023-09-07 18:19:00,6.8667,6.8667,7.1167,10.6833,78850.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-09-07_S3_S4_ea877a99,VWC_2_raw_S3_B,2,12,2023-09-07 07:38:00,2023-09-07 18:19:00,11.1167,11.1167,18.1167,10.6833,78850.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-09-07_S3_S4_ea877a99,VWC_3_raw_S3_B,3,18,2023-09-07 07:38:00,2023-09-07 18:19:00,11.1167,11.1167,15.1167,10.6833,78850.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-09-22_S3_S4_157133f5,VWC_1_raw_S3_B,1,6,2023-09-22 07:20:00,2023-09-22 16:18:00,9.6667,9.6667,22.6667,8.9667,72300.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-09-22_S3_S4_157133f5,VWC_2_raw_S3_B,2,12,2023-09-22 07:20:00,2023-09-22 16:18:00,9.6667,9.6667,19.9167,8.9667,72300.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S3,2023-09-22_S3_S4_157133f5,VWC_3_raw_S3_B,3,18,2023-09-22 07:20:00,2023-09-22 16:18:00,9.4167,9.4167,13.4167,8.9667,72300.0,False,False,False,False,0.0,BattV_Min_S3_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S4,2023-05-24_S3_S4_31cada45,VWC_1_raw_S4_B,1,6,2023-05-24 09:25:00,2023-05-24 13:19:00,19.0833,19.0833,19.3333,3.9,73300.0,False,False,False,False,0.0,BattV_Min_S4_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S4,2023-05-24_S3_S4_31cada45,VWC_3_raw_S4_B,3,18,2023-05-24 09:25:00,2023-05-24 13:19:00,23.5833,23.5833,23.8333,3.9,73300.0,False,False,False,False,0.0,BattV_Min_S4_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S4,2023-06-02_S3_S4_e824e1bc,VWC_2_raw_S4_B,2,12,2023-06-02 15:43:00,2023-06-02 22:12:00,6.5333,6.5333,,6.4833,33750.0,False,False,False,False,0.0,BattV_Min_S4_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S4,2023-06-02_S3_S4_e824e1bc,VWC_3_raw_S4_B,3,18,2023-06-02 15:43:00,2023-06-02 22:12:00,20.2833,20.2833,,6.4833,33750.0,False,False,False,False,0.0,BattV_Min_S4_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S4,2023-06-14_S3_S4_71ac748b,VWC_1_raw_S4_B,1,6,2023-06-14 08:25:00,2023-06-14 17:29:00,16.8333,16.8333,17.0833,9.0667,64100.0,False,False,False,False,0.0,BattV_Min_S4_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S4,2023-06-14_S3_S4_71ac748b,VWC_2_raw_S4_B,2,12,2023-06-14 08:25:00,2023-06-14 17:29:00,13.3333,13.3333,14.5833,9.0667,64100.0,False,False,False,False,0.0,BattV_Min_S4_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S4,2023-06-14_S3_S4_71ac748b,VWC_3_raw_S4_B,3,18,2023-06-14 08:25:00,2023-06-14 17:29:00,23.8333,23.8333,37.8333,9.0667,64100.0,False,False,False,False,0.0,BattV_Min_S4_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S4,2023-07-17_S3_S4_a04fe807,VWC_2_raw_S4_B,2,12,2023-07-17 19:19:00,2023-07-18 05:53:00,23.9333,23.9333,24.1833,10.5667,80450.0,False,False,False,False,0.0,BattV_Min_S4_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S4,2023-07-17_S3_S4_a04fe807,VWC_3_raw_S4_B,3,18,2023-07-17 19:19:00,2023-07-18 05:53:00,13.6833,13.6833,17.6833,10.5667,80450.0,False,False,False,False,0.0,BattV_Min_S4_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S4,2023-08-10_S3_S4_7fce3d7b,VWC_1_raw_S4_B,1,6,2023-08-10 13:57:00,2023-08-10 19:37:00,19.55,19.55,19.8,5.6667,52850.0,False,False,False,False,0.25,BattV_Min_S4_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S4,2023-08-10_S3_S4_7fce3d7b,VWC_2_raw_S4_B,2,12,2023-08-10 13:57:00,2023-08-10 19:37:00,19.55,19.55,19.8,5.6667,52850.0,False,False,False,False,0.25,BattV_Min_S4_B,,,0.0,True,ok,0.5
2023,S3_S4,east,S4,2023-08-10_S3_S4_7fce3d7b,VWC_3_raw_S4_B,3,18,2023-08-10 13:57:00,2023-08-10 19:37:00,19.55,19.55,28.8,5.6667,52850.0,False,False,False,False,0.25,BattV_Min_S4_B,,,0.0,True,ok,0.5
2023,S1_S2,west,S1,2023-05-23_S1_S2_176caf9a,VWC_1_raw_S1_B,1,6,2023-05-23 15:25:00,2023-05-23 19:19:00,23.8333,23.8333,28.8333,3.9,72500.0,True,True,False,False,0.0,BattV_Min_S1_B,,,0.0,False,unexplained_pre_start_response,0.5
2023,S1_S2,west,S1,2023-05-23_S1_S2_176caf9a,VWC_2_raw_S1_B,2,12,2023-05-23 15:25:00,2023-05-23 19:19:00,0.8333,0.8333,2.3333,3.9,72500.0,True,True,False,False,0.0,BattV_Min_S1_B,,,0.0,False,unexplained_pre_start_response,0.5
2023,S1_S2,west,S1,2023-06-26_S1_S2_69e5d9b6,VWC_3_raw_S1_B,3,18,2023-06-26 09:31:00,2023-06-26 16:02:00,0.2333,0.2333,,6.5167,44700.0,False,False,False,False,0.0,BattV_Min_S1_B,,,0.0,False,bottom_response_too_early,0.5
2023,S1_S2,west,S1,2023-07-17_S1_S2_ae0a89b4,VWC_1_raw_S1_B,1,6,2023-07-17 08:04:00,2023-07-17 16:04:00,0.1833,0.1833,,8.0,60450.0,False,False,False,False,0.0,BattV_Min_S1_B,,,0.0,False,bottom_response_too_early,0.5
2023,S1_S2,west,S2,2023-05-23_S1_S2_176caf9a,VWC_1_raw_S2_B,1,6,2023-05-23 15:25:00,2023-05-23 19:19:00,5.5833,5.5833,17.0833,3.9,72500.0,True,True,False,False,0.0833,BattV_Min_S2_B,,,0.0,False,unexplained_pre_start_response,0.5
2023,S1_S2,west,S2,2023-05-23_S1_S2_176caf9a,VWC_2_raw_S2_B,2,12,2023-05-23 15:25:00,2023-05-23 19:19:00,6.0833,6.0833,13.0833,3.9,72500.0,True,True,False,False,0.0833,BattV_Min_S2_B,,,0.0,False,unexplained_pre_start_response,0.5
2023,S3_S4,east,S4,2023-05-24_S3_S4_31cada45,VWC_2_raw_S4_B,2,12,2023-05-24 09:25:00,2023-05-24 13:19:00,0.0833,0.0833,,3.9,73300.0,False,False,False,False,0.0,BattV_Min_S4_B,,,0.0,False,bottom_response_too_early,0.5
2023,S3_S4,east,S4,2023-06-02_S3_S4_e824e1bc,VWC_1_raw_S4_B,1,6,2023-06-02 15:43:00,2023-06-02 22:12:00,0.0333,0.0333,,6.4833,33750.0,False,False,False,False,0.0,BattV_Min_S4_B,,,0.0,False,bottom_response_too_early,0.5
2023,S3_S4,east,S4,2023-07-17_S3_S4_a04fe807,VWC_1_raw_S4_B,1,6,2023-07-17 19:19:00,2023-07-18 05:53:00,13.6833,13.6833,17.6833,10.5667,80450.0,True,True,False,False,0.0,BattV_Min_S4_B,,,0.0,False,unexplained_pre_start_response,0.5
2023,S3_S4,east,S4,2023-07-27_S3_S4_89a0fecc,VWC_1_raw_S4_B,1,6,2023-07-27 10:00:00,2023-07-27 17:29:00,8.25,8.25,8.5,7.4833,25200.0,False,False,False,True,0.88,BattV_Min_S4_B,,,0.0,False,possible_battery_or_logger_issue,0.5
2023,S3_S4,east,S4,2023-07-27_S3_S4_89a0fecc,VWC_2_raw_S4_B,2,12,2023-07-27 10:00:00,2023-07-27 17:29:00,0.75,0.75,,7.4833,25200.0,False,False,False,True,0.88,BattV_Min_S4_B,,,0.0,False,possible_battery_or_logger_issue,0.5
2023,S3_S4,east,S4,2023-07-27_S3_S4_89a0fecc,VWC_3_raw_S4_B,3,18,2023-07-27 10:00:00,2023-07-27 17:29:00,0.0,0.0,,7.4833,25200.0,False,False,False,True,0.88,BattV_Min_S4_B,,,0.0,False,possible_battery_or_logger_issue; bottom_response_too_early,0.5
2023,S3_S4,east,S4,2023-08-24_S3_S4_a4b6ae2a,VWC_1_raw_S4_B,1,6,2023-08-24 13:47:00,2023-08-24 18:16:00,3.7167,3.7167,,4.4833,30125.0,False,False,False,True,0.375,BattV_Min_S4_B,,,0.0,False,possible_battery_or_logger_issue,0.5
