flag_pre_start_response,flag_unexplained_pre_start_response,likely_precip_driven_pre_start_response,possible_battery_or_logger_issue,year,strip_group,location,strip,event_id,sensor_col,depth_index,depth_inches,irrigation_start,irrigation_end,window_start,first_vwc,last_pre_start_vwc,max_pre_start_vwc,max_pre_start_time,pre_start_increase,last_minus_first,threshold,vwc_missing_fraction_pre_start_window,precip_col,precip_threshold_in,total_precip_in_pre_start_window,max_precip_in_pre_start_window,first_precip_time_pre_start_window,last_precip_time_pre_start_window,battery_col,battery_pre_start_min_v,battery_pre_start_median_v,battery_pre_start_max_v,battery_pre_start_low_count,battery_pre_start_high_count,battery_pre_start_out_of_range_count,battery_pre_start_out_of_range_fraction,flag_battery_low_pre_start,flag_battery_out_of_range_pre_start,battery_event_min_v,battery_event_median_v,battery_event_max_v,battery_event_low_count,battery_event_high_count,battery_event_out_of_range_count,battery_event_out_of_range_fraction,flag_battery_low_event,flag_battery_out_of_range_event,bottom_response_delay_hr,time_to_peak_hours,time_to_plateau_hours,event_duration_hours,gallons_strip
False,False,False,False,2023,S3_S4,east,S3,2023-06-14_S3_S4_71ac748b,VWC_2_raw_S3_B,2,12,2023-06-14 08:25:00,2023-06-14 17:29:00,2023-06-14 02:25:00,19.853,19.711,19.867,2023-06-14 03:00:00,0.014,-0.142,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,9.5833,9.5833,15.3333,9.0667,64100.0
False,False,False,False,2023,S3_S4,east,S3,2023-06-14_S3_S4_71ac748b,VWC_3_raw_S3_B,3,18,2023-06-14 08:25:00,2023-06-14 17:29:00,2023-06-14 02:25:00,12.967,12.843,12.971,2023-06-14 03:30:00,0.004,-0.124,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,9.5833,9.5833,13.5833,9.0667,64100.0
False,False,False,False,2023,S3_S4,east,S3,2023-06-27_S3_S4_87f629e2,VWC_1_raw_S3_B,1,6,2023-06-27 07:53:00,2023-06-27 16:14:00,2023-06-27 01:53:00,12.256,11.958,12.261,2023-06-27 02:30:00,0.005,-0.298,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,8.6167,8.6167,19.8667,8.35,67850.0
False,False,False,False,2023,S3_S4,east,S3,2023-06-27_S3_S4_87f629e2,VWC_2_raw_S3_B,2,12,2023-06-27 07:53:00,2023-06-27 16:14:00,2023-06-27 01:53:00,17.25,17.005,17.27,2023-06-27 02:30:00,0.02,-0.245,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,8.8667,8.8667,14.1167,8.35,67850.0
False,False,False,False,2023,S3_S4,east,S3,2023-06-27_S3_S4_87f629e2,VWC_3_raw_S3_B,3,18,2023-06-27 07:53:00,2023-06-27 16:14:00,2023-06-27 01:53:00,13.749,13.747,13.749,2023-06-27 02:00:00,0.0,-0.002,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,8.8667,8.8667,12.8667,8.35,67850.0
False,False,False,False,2023,S3_S4,east,S3,2023-07-07_S3_S4_bf19b251,VWC_1_raw_S3_B,1,6,2023-07-07 07:46:00,2023-07-07 15:46:00,2023-07-07 01:46:00,13.441,13.095,13.441,2023-07-07 02:00:00,0.0,-0.346,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,8.4833,8.4833,21.4833,8.0,64250.0
False,False,False,False,2023,S3_S4,east,S3,2023-07-07_S3_S4_bf19b251,VWC_2_raw_S3_B,2,12,2023-07-07 07:46:00,2023-07-07 15:46:00,2023-07-07 01:46:00,17.323,17.228,17.413,2023-07-07 03:00:00,0.09,-0.095,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,8.4833,8.4833,13.7333,8.0,64250.0
False,False,False,False,2023,S3_S4,east,S3,2023-07-07_S3_S4_bf19b251,VWC_3_raw_S3_B,3,18,2023-07-07 07:46:00,2023-07-07 15:46:00,2023-07-07 01:46:00,14.067,14.073,14.073,2023-07-07 07:30:00,0.006,0.006,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,3.7333,3.7333,6.4833,8.0,64250.0
False,False,False,False,2023,S3_S4,east,S3,2023-07-17_S3_S4_a04fe807,VWC_1_raw_S3_B,1,6,2023-07-17 19:19:00,2023-07-18 05:53:00,2023-07-17 13:19:00,10.668,10.756,10.791,2023-07-17 16:00:00,0.123,0.088,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,11.1833,11.1833,15.1833,10.5667,80450.0
False,False,False,False,2023,S3_S4,east,S3,2023-07-17_S3_S4_a04fe807,VWC_2_raw_S3_B,2,12,2023-07-17 19:19:00,2023-07-18 05:53:00,2023-07-17 13:19:00,11.535,11.001,11.535,2023-07-17 13:30:00,0.0,-0.534,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,10.9333,10.9333,24.9333,10.5667,80450.0
False,False,False,False,2023,S3_S4,east,S3,2023-07-17_S3_S4_a04fe807,VWC_3_raw_S3_B,3,18,2023-07-17 19:19:00,2023-07-18 05:53:00,2023-07-17 13:19:00,10.923,10.177,10.923,2023-07-17 13:30:00,0.0,-0.746,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,11.1833,11.1833,15.1833,10.5667,80450.0
False,False,False,False,2023,S3_S4,east,S3,2023-07-27_S3_S4_89a0fecc,VWC_1_raw_S3_B,1,6,2023-07-27 10:00:00,2023-07-27 17:29:00,2023-07-27 04:00:00,13.289,13.252,13.317,2023-07-27 05:00:00,0.028,-0.037,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,8.5,8.5,20.25,7.4833,25200.0
False,False,False,False,2023,S3_S4,east,S3,2023-07-27_S3_S4_89a0fecc,VWC_2_raw_S3_B,2,12,2023-07-27 10:00:00,2023-07-27 17:29:00,2023-07-27 04:00:00,17.259,17.14,17.281,2023-07-27 05:30:00,0.022,-0.119,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,8.25,8.25,13.75,7.4833,25200.0
False,False,False,False,2023,S3_S4,east,S3,2023-07-27_S3_S4_89a0fecc,VWC_3_raw_S3_B,3,18,2023-07-27 10:00:00,2023-07-27 17:29:00,2023-07-27 04:00:00,14.073,14.026,14.092,2023-07-27 08:45:00,0.019,-0.047,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,8.25,8.25,12.25,7.4833,25200.0
False,False,False,False,2023,S3_S4,east,S3,2023-08-05_S3_S4_0f92146d,VWC_1_raw_S3_B,1,6,2023-08-05 08:51:00,2023-08-05 11:03:00,2023-08-05 02:51:00,20.291,20.014,20.291,2023-08-05 03:00:00,0.0,-0.277,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,2.65,2.65,12.15,2.2,18300.0
False,False,False,False,2023,S3_S4,east,S3,2023-08-05_S3_S4_0f92146d,VWC_2_raw_S3_B,2,12,2023-08-05 08:51:00,2023-08-05 11:03:00,2023-08-05 02:51:00,24.703,24.6,24.713,2023-08-05 03:30:00,0.01,-0.103,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,2.65,2.65,9.9,2.2,18300.0
False,False,False,False,2023,S3_S4,east,S3,2023-08-05_S3_S4_0f92146d,VWC_3_raw_S3_B,3,18,2023-08-05 08:51:00,2023-08-05 11:03:00,2023-08-05 02:51:00,16.042,16.037,16.055,2023-08-05 08:30:00,0.013,-0.005,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,2.65,2.65,6.65,2.2,18300.0
False,False,False,False,2023,S3_S4,east,S3,2023-08-10_S3_S4_7fce3d7b,VWC_1_raw_S3_B,1,6,2023-08-10 13:57:00,2023-08-10 19:37:00,2023-08-10 07:57:00,20.451,19.552,20.451,2023-08-10 08:00:00,0.0,-0.899,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,6.3,6.3,15.3,5.6667,52850.0
False,False,False,False,2023,S3_S4,east,S3,2023-08-10_S3_S4_7fce3d7b,VWC_2_raw_S3_B,2,12,2023-08-10 13:57:00,2023-08-10 19:37:00,2023-08-10 07:57:00,25.225,24.827,25.241,2023-08-10 08:45:00,0.016,-0.398,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,6.3,6.3,14.05,5.6667,52850.0
False,False,False,False,2023,S3_S4,east,S3,2023-08-10_S3_S4_7fce3d7b,VWC_3_raw_S3_B,3,18,2023-08-10 13:57:00,2023-08-10 19:37:00,2023-08-10 07:57:00,16.482,16.357,16.494,2023-08-10 10:00:00,0.012,-0.125,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,6.05,6.05,10.05,5.6667,52850.0
False,False,False,False,2023,S3_S4,east,S3,2023-08-24_S3_S4_a4b6ae2a,VWC_1_raw_S3_B,1,6,2023-08-24 13:47:00,2023-08-24 18:16:00,2023-08-24 07:47:00,11.11,11.054,11.123,2023-08-24 09:15:00,0.013,-0.056,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,4.9667,4.9667,14.9667,4.4833,30125.0
False,False,False,False,2023,S3_S4,east,S3,2023-08-24_S3_S4_a4b6ae2a,VWC_2_raw_S3_B,2,12,2023-08-24 13:47:00,2023-08-24 18:16:00,2023-08-24 07:47:00,13.273,12.934,13.279,2023-08-24 08:45:00,0.006,-0.339,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,5.2167,5.2167,11.9667,4.4833,30125.0
False,False,False,False,2023,S3_S4,east,S3,2023-08-24_S3_S4_a4b6ae2a,VWC_3_raw_S3_B,3,18,2023-08-24 13:47:00,2023-08-24 18:16:00,2023-08-24 07:47:00,13.836,13.696,13.84,2023-08-24 08:15:00,0.004,-0.14,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,4.9667,4.9667,8.9667,4.4833,30125.0
False,False,False,False,2023,S3_S4,east,S3,2023-09-07_S3_S4_ea877a99,VWC_1_raw_S3_B,1,6,2023-09-07 07:38:00,2023-09-07 18:19:00,2023-09-07 01:38:00,11.773,11.531,11.773,2023-09-07 01:45:00,0.0,-0.242,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,6.8667,6.8667,7.1167,10.6833,78850.0
False,False,False,False,2023,S3_S4,east,S3,2023-09-07_S3_S4_ea877a99,VWC_2_raw_S3_B,2,12,2023-09-07 07:38:00,2023-09-07 18:19:00,2023-09-07 01:38:00,14.494,14.366,14.511,2023-09-07 03:00:00,0.017,-0.128,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,11.1167,11.1167,18.1167,10.6833,78850.0
False,False,False,False,2023,S3_S4,east,S3,2023-09-07_S3_S4_ea877a99,VWC_3_raw_S3_B,3,18,2023-09-07 07:38:00,2023-09-07 18:19:00,2023-09-07 01:38:00,13.021,13.033,13.033,2023-09-07 07:30:00,0.012,0.012,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,11.1167,11.1167,15.1167,10.6833,78850.0
False,False,False,False,2023,S3_S4,east,S3,2023-09-22_S3_S4_157133f5,VWC_1_raw_S3_B,1,6,2023-09-22 07:20:00,2023-09-22 16:18:00,2023-09-22 01:20:00,15.952,15.792,15.976,2023-09-22 02:15:00,0.024,-0.16,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,9.6667,9.6667,22.6667,8.9667,72300.0
False,False,False,False,2023,S3_S4,east,S3,2023-09-22_S3_S4_157133f5,VWC_2_raw_S3_B,2,12,2023-09-22 07:20:00,2023-09-22 16:18:00,2023-09-22 01:20:00,19.749,19.69,19.769,2023-09-22 02:45:00,0.02,-0.059,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,9.6667,9.6667,19.9167,8.9667,72300.0
False,False,False,False,2023,S3_S4,east,S3,2023-09-22_S3_S4_157133f5,VWC_3_raw_S3_B,3,18,2023-09-22 07:20:00,2023-09-22 16:18:00,2023-09-22 01:20:00,13.339,13.273,13.347,2023-09-22 06:00:00,0.008,-0.066,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S3_B,,,,,,,,False,False,,,,,,,,False,False,9.4167,9.4167,13.4167,8.9667,72300.0
False,False,False,False,2023,S3_S4,east,S4,2023-05-24_S3_S4_31cada45,VWC_1_raw_S4_B,1,6,2023-05-24 09:25:00,2023-05-24 13:19:00,2023-05-24 03:25:00,6.687,6.563,6.734,2023-05-24 06:00:00,0.047,-0.124,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S4_B,,,,,,,,False,False,,,,,,,,False,False,19.0833,19.0833,19.3333,3.9,73300.0
False,False,False,False,2023,S3_S4,east,S4,2023-05-24_S3_S4_31cada45,VWC_2_raw_S4_B,2,12,2023-05-24 09:25:00,2023-05-24 13:19:00,2023-05-24 03:25:00,22.096,21.685,22.096,2023-05-24 03:30:00,0.0,-0.411,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S4_B,,,,,,,,False,False,,,,,,,,False,False,0.0833,0.0833,,3.9,73300.0
False,False,False,False,2023,S3_S4,east,S4,2023-05-24_S3_S4_31cada45,VWC_3_raw_S4_B,3,18,2023-05-24 09:25:00,2023-05-24 13:19:00,2023-05-24 03:25:00,9.717,9.808,9.808,2023-05-24 09:15:00,0.091,0.091,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S4_B,,,,,,,,False,False,,,,,,,,False,False,23.5833,23.5833,23.8333,3.9,73300.0
False,False,False,False,2023,S3_S4,east,S4,2023-06-02_S3_S4_e824e1bc,VWC_1_raw_S4_B,1,6,2023-06-02 15:43:00,2023-06-02 22:12:00,2023-06-02 09:43:00,12.918,12.769,12.921,2023-06-02 10:00:00,0.003,-0.149,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S4_B,,,,,,,,False,False,,,,,,,,False,False,0.0333,0.0333,,6.4833,33750.0
False,False,False,False,2023,S3_S4,east,S4,2023-06-02_S3_S4_e824e1bc,VWC_2_raw_S4_B,2,12,2023-06-02 15:43:00,2023-06-02 22:12:00,2023-06-02 09:43:00,21.355,21.363,21.404,2023-06-02 15:15:00,0.049,0.008,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S4_B,,,,,,,,False,False,,,,,,,,False,False,6.5333,6.5333,,6.4833,33750.0
False,False,False,False,2023,S3_S4,east,S4,2023-06-02_S3_S4_e824e1bc,VWC_3_raw_S4_B,3,18,2023-06-02 15:43:00,2023-06-02 22:12:00,2023-06-02 09:43:00,11.974,12.048,12.074,2023-06-02 13:45:00,0.1,0.074,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S4_B,,,,,,,,False,False,,,,,,,,False,False,20.2833,20.2833,,6.4833,33750.0
False,False,False,False,2023,S3_S4,east,S4,2023-06-14_S3_S4_71ac748b,VWC_1_raw_S4_B,1,6,2023-06-14 08:25:00,2023-06-14 17:29:00,2023-06-14 02:25:00,8.498,8.151,8.498,2023-06-14 02:30:00,0.0,-0.347,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S4_B,,,,,,,,False,False,,,,,,,,False,False,16.8333,16.8333,17.0833,9.0667,64100.0
False,False,False,False,2023,S3_S4,east,S4,2023-06-14_S3_S4_71ac748b,VWC_2_raw_S4_B,2,12,2023-06-14 08:25:00,2023-06-14 17:29:00,2023-06-14 02:25:00,22.74,22.447,22.751,2023-06-14 02:45:00,0.011,-0.293,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S4_B,,,,,,,,False,False,,,,,,,,False,False,13.3333,13.3333,14.5833,9.0667,64100.0
False,False,False,False,2023,S3_S4,east,S4,2023-06-14_S3_S4_71ac748b,VWC_3_raw_S4_B,3,18,2023-06-14 08:25:00,2023-06-14 17:29:00,2023-06-14 02:25:00,12.073,12.097,12.135,2023-06-14 03:30:00,0.062,0.024,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S4_B,,,,,,,,False,False,,,,,,,,False,False,23.8333,23.8333,37.8333,9.0667,64100.0
False,False,False,False,2023,S3_S4,east,S4,2023-07-17_S3_S4_a04fe807,VWC_2_raw_S4_B,2,12,2023-07-17 19:19:00,2023-07-18 05:53:00,2023-07-17 13:19:00,25.108,24.762,25.189,2023-07-17 14:00:00,0.081,-0.346,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S4_B,,,,,,,,False,False,,,,,,,,False,False,23.9333,23.9333,24.1833,10.5667,80450.0
False,False,False,False,2023,S3_S4,east,S4,2023-07-17_S3_S4_a04fe807,VWC_3_raw_S4_B,3,18,2023-07-17 19:19:00,2023-07-18 05:53:00,2023-07-17 13:19:00,17.239,16.507,17.239,2023-07-17 13:30:00,0.0,-0.732,0.5,0.0,precip_in,0.01,0.0,0.0,,,BattV_Min_S4_B,,,,,,,,False,False,,,,,,,,False,False,13.6833,13.6833,17.6833,10.5667,80450.0
False,False,False,False,2023,S3_S4,east,S4,2023-08-10_S3_S4_7fce3d7b,VWC_1_raw_S4_B,1,6,2023-08-10 13:57:00,2023-08-10 19:37:00,2023-08-10 07:57:00,7.26,7.577,7.577,2023-08-10 13:45:00,0.317,0.317,0.5,0.25,precip_in,0.01,0.0,0.0,,,BattV_Min_S4_B,,,,,,,,False,False,,,,,,,,False,False,19.55,19.55,19.8,5.6667,52850.0
False,False,False,False,2023,S3_S4,east,S4,2023-08-10_S3_S4_7fce3d7b,VWC_2_raw_S4_B,2,12,2023-08-10 13:57:00,2023-08-10 19:37:00,2023-08-10 07:57:00,24.05,23.693,24.085,2023-08-10 09:45:00,0.035,-0.357,0.5,0.25,precip_in,0.01,0.0,0.0,,,BattV_Min_S4_B,,,,,,,,False,False,,,,,,,,False,False,19.55,19.55,19.8,5.6667,52850.0
False,False,False,False,2023,S3_S4,east,S4,2023-08-10_S3_S4_7fce3d7b,VWC_3_raw_S4_B,3,18,2023-08-10 13:57:00,2023-08-10 19:37:00,2023-08-10 07:57:00,16.978,16.505,16.978,2023-08-10 09:30:00,0.0,-0.473,0.5,0.25,precip_in,0.01,0.0,0.0,,,BattV_Min_S4_B,,,,,,,,False,False,,,,,,,,False,False,19.55,19.55,28.8,5.6667,52850.0
